X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
35.736343,33.90016,train,8.577781260558162E-4,54.25133951515491,0.602586223211522
107.711,34.088,train,1.2058288744298045E-4,13.602179415465699,0.1757001768142989
71.47,34.22,train,8.349369518658124E-5,9.797805700224501,0.12860814934890819
35.9906,34.3097,train,4.342300613705124E-4,37.850655826529994,0.43425335693870787
72.639,34.94,train,1.2990106485911024E-4,14.561437339134676,0.1867421266793931
126.659189,35.150186,train,1.5810311185462773E-4,17.269573141537116,0.21842894882385025
-83.069667,35.581,train,6.712374720451423E-4,48.15248263908682,0.5426536469919007
-83.458833,35.595833,train,7.751806345538352E-4,52.090633285943056,0.5781060559713965
-83.936833,35.608667,train,3.556095643633175E-4,33.23693342810191,0.3859758860775915
-79.055844,35.9132,train,4.2917982675414335E-4,37.45372322138193,0.4313815462816406
-97.05058,36.29858,train,1.23480720374998E-4,13.863439567691119,0.17916606991209202
137.46935,36.767387,train,4.085748584660181E-4,36.12021488891766,0.4193560186115927
127.138294,36.794934,train,1.832863066809682E-4,19.52498692426768,0.24470717008379553
-122.1942,37.3656,train,0.0010313691996614513,59.05704509235514,0.6457820849689841
-88.66031,37.38318,train,8.951611574771832E-5,10.50475636945089,0.13661735054825186
-119.096,37.89,train,8.580261764040485E-5,10.105941043701806,0.13169628106017178
-119.26615,38.02093,train,8.366885296936299E-5,9.822096370499068,0.12884318870162348
22.1167,38.0333,train,5.145618099717798E-4,42.17430693448265,0.47632346551116245
-122.479569,38.312578,train,7.94567045180732E-4,52.58274112262826,0.5841187806789874
-8.2245,39.64796,train,1.0339574557418668E-4,11.943142667558735,0.15452680497860435
-6.2245,38.67506,train,2.2291524877742145E-4,23.1149208906386,0.2826608331282134
-5.2245,38.7113,train,1.7943403532988086E-4,19.175776669631045,0.24080246412351952
-7.2245,38.77407,train,2.2961074965960823E-4,24.05647183413886,0.2886997891347967
-92.77056,38.94556,train,0.0013672807599832406,66.08521044675146,0.7073372189078901
-88.96,38.95,train,1.5939347646005858E-4,17.36074837965527,0.21981978875294486
-92.334,38.952,train,0.0016830684047430633,72.0979465225811,0.7484346571914465
-8.33,39.01382,train,1.053071616356531E-4,12.132705951505235,0.156935142618791
-108.81,39.23,train,1.1464998190209547E-4,13.029020100315615,0.1685121471235509
-7.21126,39.38303,train,2.879349547476746E-4,28.911475004410292,0.33729811246859215
-121.79889,39.64639,train,2.1895975047525937E-4,22.672694074428406,0.27904477542090406
-90.82,39.81,train,5.794973133111176E-4,44.08113725852129,0.5060167901024417
116.27889,40.02167,train,2.7391649670044485E-4,27.80352627899568,0.32623368202189357
-87.8932,40.069,train,4.99087080820038E-4,41.311284115867196,0.4687129031016019
-88.2237,40.0813,train,0.001472354968928116,68.63602693758166,0.7224256560874118
-88.149667,40.1335,train,5.147192935858086E-4,42.182363564223756,0.47639979627462264
-89.845,40.153,train,2.2363239392134867E-4,23.20535545599457,0.28331255562836394
-88.6425,40.24333,train,6.787005590836134E-4,48.28273838326111,0.5453964703730539
73.61949,40.52209,train,4.3366579277260723E-4,37.78475983707317,0.4339339264932078
-90.72,40.93,train,3.0988801812040716E-4,30.73207889492821,0.35391330764382456
-73.853,41.097,train,0.0017325433448092667,73.13012314931831,0.753850137692695
-6.515,41.492,train,2.8913059415827837E-4,29.018670896541806,0.3382250065190163
72.328611,41.515278,train,1.697447806995031E-4,18.27900303500728,0.23080049597360305
41.978,41.762,train,2.489163159527998E-4,25.51283497763849,0.3055565331633468
-88.86,41.84,train,2.647077671629531E-4,26.86443901623461,0.318762159835244
44.231,41.935,train,3.761230929192004E-4,34.45270866805465,0.39934950516411927
-121.4542,42.031,train,1.3044821776302085E-4,14.619615940747252,0.18738130951592474
-89.533,42.116,train,0.0011141536555936565,60.257096728098254,0.663238041837983
-83.07246,42.26278,train,0.00193328236124047,77.36104489737134,0.7736228099028566
-89.7,42.28,train,2.5299009120896603E-4,25.898845192338662,0.30901199248889805
-76.49694,42.44056,train,0.0011311252118237807,60.595702510329026,0.6666062848301003
-81.99,42.54,train,8.106658210085308E-4,53.08993583020863,0.588983111921134
-81.44243,42.60595,train,4.0839376099005125E-4,36.08434497095095,0.4192480706862245
1.08025,42.6178,train,9.188483903878114E-4,55.99291506738609,0.618934560647205
23.298,42.6381,train,0.00154830646850612,70.00235975163552,0.7323982013424688
-84.48726,42.73175,train,0.0010826625769988587,59.53348867531542,0.6568044497300777
19.186,42.811,train,6.280712427858277E-4,46.32785503936979,0.5261164350304453
-90.783,42.833,train,2.1704029499482752E-4,22.500088683157387,0.27727686764821163
-112.825,42.942,train,3.112685891749778E-4,30.838958797986848,0.3549303931190811
-81.303,43.00215,train,0.0012449986705774852,63.33045799287126,0.6875729726997363
-112.7517,43.0072,train,2.3897375091475905E-4,24.736749337746716,0.2969761494715088
-80.37,43.37,train,0.0018081039348436675,74.54509880451859,0.7616852840153108
-79.771,43.424297,train,0.001470005407116999,68.48820711638703,0.7221052890755565
-110.76,43.47,train,9.864945726128318E-4,57.84695789789302,0.6355415969156166
-80.58,43.47,train,0.0014177588328250395,67.61775050814406,0.7147852846717707
-80.17094,43.51868,train,7.675113626542307E-4,51.88018857486705,0.5756791490927671
3.866,43.631,train,0.0015277815824438778,69.38565490909973,0.7297746035396939
-80.39845,43.64939,train,0.001007239708510729,58.474667815387726,0.6403483042178855
-79.304,43.70873,train,0.0036064168070740537,98.37776511140511,0.8644059813334313
-79.647,43.71514,train,0.0025415884467440823,89.66970046939545,0.8179398736819076
-79.495766,43.76535,train,0.0015060649991904403,69.1860387626426,0.726942078533282
3.5005,43.893,train,3.441397497433134E-4,32.756404481655714,0.37823538381788185
-79.2135,43.9025,train,0.00268112572257524,90.98026976219985,0.8257641453705076
-78.781,43.906822,train,0.0020330512647796757,79.952422577124,0.7823136233502286
-81.28,43.99,train,0.0014799001371103469,68.78392230460118,0.7234494771110072
-111.4253,44.0224,train,8.65697603430724E-4,54.51050305033864,0.6047849649035331
-78.96305,44.05653,train,0.0018317346032136368,75.27320042800757,0.7640342522585338
7.55,44.06,train,5.139323834246339E-4,42.14210639939302,0.47601816627821486
7.03769,44.0862,train,3.5659169929239457E-4,33.27642572295076,0.3866297398165565
-81.14,44.12,train,0.001404863166472132,67.35264059152078,0.7129188114427115
6.63729,44.19368,train,7.251025794566516E-4,50.10136016676781,0.5617384395563327
-78.415,44.253,train,0.0021130614953562034,83.06264682305667,0.7888155203203441
-78.529,44.28,train,0.0018208710922635696,75.08999803599238,0.7629601593928383
-77.79627,44.28286,train,0.0013153428049777214,64.87540674403148,0.6992565018436157
-78.278,44.353,train,0.0013304069429838658,65.27362027752717,0.7016458199393255
-78.464,44.365,train,8.37709570731984E-4,54.0807334974043,0.5969033292524779
-76.4,44.41667,train,7.792419218542026E-4,52.29176539788984,0.5793800230711896
-75.86,44.47,train,9.384733808784618E-4,56.60213248147935,0.6239062778121942
-76.53944,44.51783,train,2.0908287240483777E-4,21.844099960568713,0.2698542817284038
-75.77,44.61,train,0.0017066868843443042,72.26861453651597,0.7510493300520447
-80.69829,44.63367,train,0.001181790417298447,61.56874000191408,0.6762723198607292
-79.03,44.69,train,3.386556538842655E-4,32.37041992473701,0.37446501393114684
-93.1006,44.7055,train,8.651091630748342E-4,54.49124644088605,0.6046224290227006
-76.82,44.76,train,4.814754719383286E-4,40.250184546613866,0.4597777482779158
20.39737,44.827657,train,0.0010998578630294707,59.8137989807394,0.6603475796640487
-75.9,45.03,train,1.856484717282966E-4,19.751253268153334,0.24708168430889696
-109.37,45.154,train,8.577116440296119E-5,10.102039440027252,0.1316543601256813
-75.8161,45.3053,train,0.0011396309027066442,60.77841373414111,0.668269139109743
-66.1965,45.311653,train,4.5671759128063994E-4,39.137506170391674,0.44669645447929474
-75.244,45.3175,train,9.96155093518197E-4,58.18712893626337,0.6377958529647052
-72.2,45.33,train,3.060032222948764E-4,30.368288098566808,0.35103403875072714
-75.7075,45.3857,train,0.0016473652633253657,71.54876579115414,0.7443762107314427
5.361018,45.388611,train,0.0010958216490902612,59.746456814969434,0.6595224947843792
-63.4292,45.3894,train,6.975316389094289E-4,48.90920830190065,0.5521731886527573
-74.206,45.4569,train,5.868087465991171E-4,44.42333195026712,0.5091505400504512
6.584,45.492,train,9.105018042310103E-4,55.57657790779409,0.6167800039961387
-75.9108,45.5089,train,0.0013845199170363384,66.56383740042769,0.7099242181747123
-73.34,45.55,train,0.0017360284324501236,73.30348131261444,0.7542228349050515
-72.9572,45.6481,train,0.0010998570657551724,59.81378567862539,0.6603474170797089
-109.805,46.044,train,7.675944117524773E-5,9.083430305830815,0.1194744595474411
-62.56,46.17,train,0.0010866983166325493,59.5942414231189,0.6576426460736705
-113.988,46.676,train,2.997078183744447E-4,29.84646538842743,0.34631322868717956
-68.1704,46.6821,train,2.74009575491607E-4,27.811742174567694,0.32630836514970624
-117.200319,46.719042,train,6.782913629921792E-4,48.27559654756655,0.5452469359336947
-67.6,47.01,train,3.120526640760392E-4,30.892972647015796,0.3555066072626949
-120.32,47.26,train,3.661666101250951E-4,33.768949851008244,0.3929319968122634
-117.450039,47.642622,train,6.824092552394701E-4,48.403016194971556,0.5467472850923264
9.17421,47.697929,train,1.6273858377282874E-4,17.629479095139192,0.2234024218181723
7.756281,47.756069,train,5.022529509136806E-4,41.52611175913107,0.4702878416496668
11.485,48.165,train,0.001227853768034962,62.853772253579976,0.6845864537733082
8.900775,48.268494,train,4.613816601393313E-4,39.41438099492358,0.4492090150650387
10.610146,48.370904,train,4.868970003549294E-4,40.78294240269334,0.46256018538566424
-114.33667,48.41111,train,0.0010116856863196587,58.588281704470084,0.641361998557582
9.91003,48.420311,train,6.242704202357849E-4,46.106798381965355,0.5246028489382579
-123.43,48.51,train,7.397469380454389E-4,50.777821429884504,0.566654747646538
-123.42,48.67,train,4.3048986172469496E-4,37.56181616168664,0.43212929317654697
12.963781,48.829639,train,4.8006707569810337E-4,40.18046231542777,0.4590502104238962
9.195464,48.894062,train,7.506239293818006E-4,51.342670668314696,0.5702355031939952
-122.3287,48.9028,train,3.978388060619228E-4,35.56431367342559,0.4128864101636658
-64.6494,48.9392,train,7.036261466740994E-4,49.04666127210653,0.5543233444283434
13.422,48.9509,train,3.226910131075649E-4,31.516979600952915,0.363224177356154
-87.985,48.9666,train,3.567620532675508E-4,33.28327803809723,0.38674301083525153
-106.56,49.0,train,4.567308112258232E-5,5.423378906662165,0.07470375347815832
-113.78,49.06,train,9.221321243874519E-4,56.17374793409868,0.6197755855286572
-113.88,49.08,train,4.6208852341042707E-4,39.448908700645596,0.4495878164783881
-107.53,49.14,train,9.733398259281275E-5,11.353432513751327,0.14679728837941292
-57.44,49.16,train,3.555031496992035E-4,33.23265442410052,0.3859049570819848
-98.1,49.18,train,1.46275325075935E-4,16.177003820379415,0.20544529072416676
8.035383,49.203953,train,4.4252359494554276E-4,38.24099187197788,0.4389070498076968
-123.11667,49.25,train,0.001363278208978769,65.92233686594058,0.7067299607187593
-81.75,49.28,train,2.8701080332796505E-4,28.82848971299588,0.3365799027477224
-119.58063,49.29008,train,7.112108208503286E-5,8.519932459186888,0.11167856160654523
3.04458,49.42601,train,7.194789479662903E-4,49.878394202355345,0.5598207375350641
-125.5,49.5,train,1.8647279748576013E-4,19.85047111119232,0.24790680922537112
-92.31,49.58,train,6.936220070593801E-5,8.310285669077597,0.10921831133694428
3.82105,49.5846,train,0.0011116076168835567,60.185212399658866,0.6627268650901583
-98.87944,49.5975,train,2.1324797893746962E-4,22.144520288684387,0.2737583564189488
-95.95,49.63,train,6.371786892181627E-5,7.711946315741184,0.10123039504953314
4.15825,49.70244,train,6.228600189952496E-4,46.02085013154895,0.5240387280445943
9.578276,49.751549,train,7.624296560364088E-4,51.75099383273807,0.5740556271621746
-92.832,49.782,train,1.9080239107893698E-4,20.3188915928387,0.25221107549999633
2.36824,49.80724,train,0.0013755620438362633,66.35978251934195,0.7085856867431298
2.57053,49.8482,train,0.0015466127390379666,69.82422170770474,0.7321836301061081
10.903244,49.875168,train,8.478022011164533E-4,54.166551025578755,0.5997814703751427
-112.621,49.968,train,5.852049845202153E-4,44.27834018016562,0.5084665612542162
-98.4,50.0,train,4.4327621511161243E-4,38.26669822295697,0.43932557607597034
-124.988,50.0589,train,3.3750556190421835E-4,32.27915470900426,0.3736685066650803
7.229283,50.244171,train,6.318664015614588E-4,46.5229570651628,0.5276181796511764
7.49262,50.32013,train,6.229911471413942E-4,46.028840931909556,0.5240912320645853
-99.8346,50.5362,train,2.2075110391044575E-4,22.854675684945597,0.2806869103935454
7.17,50.552,train,7.821714223494325E-4,52.34827259149397,0.5802941989451944
-120.5005,50.6374,train,1.1103796564812457E-4,12.609314716560705,0.16407427680522607
-121.158,50.662,train,1.9823102294480385E-4,20.84798249885469,0.2594825829897769
2.974358,50.68738,train,0.0015668515601776798,70.57994860850441,0.7347253019216929
-120.4467,50.7861,train,8.336432030455474E-5,9.779864147464423,0.1284344633452356
3.31958,50.84377,train,0.0026327538017974104,90.44695981890598,0.8231290971425657
3.96052,50.93018,train,0.0021454852764617727,84.12523401657215,0.7913411161365448
7.05833,50.982697,train,0.001141748768235272,60.82390954733137,0.668680603666645
-114.173,51.08,train,4.314077783764193E-4,37.62625197875781,0.4326520545785734
14.03216,51.149429,train,8.322738732469255E-4,53.76775743450035,0.5953359995161875
3.25049,51.20364,train,0.002772750691221045,91.2577045387428,0.8305460871390984
-115.94,51.28,train,1.6412563352143577E-4,17.76026919636743,0.22487832973147917
-117.43,51.36,train,9.158772870732648E-5,10.72630656743953,0.13933845771513026
-3.509927,51.374315,train,0.0012026927501289709,62.000508602679304,0.6800987330658754
6.82645,51.39418,train,0.002132648219517552,83.9107390000514,0.7903484533731822
7.035477,51.487621,train,0.001248927305011041,63.59832980075202,0.6882493653414747
3.4,51.5,train,0.0011299525094270737,60.57230549198983,0.6663757140911996
9.971423,51.617699,train,8.927696307929066E-4,55.27468218813896,0.6121208411473208
5.6,51.7,train,0.0025301631557123837,88.9079665625744,0.8172679838481588
-3.377122,51.73563,train,5.050911182586695E-4,41.74941421141323,0.4716918399163337
4.1,51.75,train,0.002060297710995049,81.18017747577856,0.7845722480730998
5.9,51.8,train,0.002117708054544685,83.69714297141977,0.7891812027683055
5.5,51.95,train,0.0017221199961336745,72.78399804930467,0.7527286825200155
5.7,51.95,train,0.002410956356723455,86.18723254148686,0.8099501154502142
4.45,52.05,train,0.0030987902935194545,95.34926860715653,0.8456227925685432
5.1,52.05,train,0.0029691727792851286,93.53154448108064,0.8399620803171642
4.95,52.15,train,9.323386750590272E-4,56.46811851857272,0.6223661311590014
6.45,52.25,train,0.0020592271780992817,80.99487970646443,0.7844843899925004
-98.91,52.4,train,3.989432782114442E-5,4.798406050171647,0.06587455109801996
4.85,52.4,train,0.00253939392104697,89.41617405280415,0.8178112033294833
6.45,52.4,train,0.001791305161644635,74.36392548077932,0.7599867865938961
6.0,52.45,train,0.0019237909099555624,77.16763144941872,0.7727597282179272
-112.19,52.48,train,1.2172422956575584E-4,13.70037433225084,0.17706874337155232
13.319468,52.492148,train,0.002116766796791555,83.52460044834633,0.7891072284613969
6.3,52.5,train,0.0012217992473928531,62.60844075531402,0.6835181118301364
-1.293367,52.515226,train,0.0019173060286149183,77.06026134886946,0.7721662473679224
13.063371,52.528328,train,0.0012621467979916307,64.10223637626437,0.69050401195352
4.75,52.6,train,0.003292593780707477,96.30598568264894,0.8533771825908493
7.0,52.75,train,0.0024222616120368667,86.6713879772025,0.8106691845113082
1.038347,52.78363,train,0.001717550663654957,72.61181120360993,0.7522338368084943
6.8,52.85,train,0.001658560548029358,71.76245929095556,0.7456628226515575
-3.168,52.9704,train,7.660250444627632E-4,51.84240092785819,0.5752055767993088
-6.309867,53.007494,train,7.060185183398671E-4,49.15875081633705,0.5551617457938948
-0.5576,53.2076,train,0.0014585868687504117,68.04820734463998,0.7205377613071361
-2.858272,53.376764,train,0.003846567984492638,99.1344704397986,0.8717860731819894
-113.321,53.52,train,5.486549236965721E-4,43.208688215531915,0.4923448445359207
-113.37,53.6,train,5.861624800489576E-4,44.36490439976068,0.5088751468455344
-112.86,53.63,train,1.5709382276067182E-4,17.176878418435596,0.21733760945223063
-106.722,53.73,train,4.856578633999005E-5,5.819078525423288,0.07906105017899116
-1.051479,53.847987,train,0.00253905242048091,89.16358948514883,0.8177911639697358
-106.28,53.98,train,6.44292007669142E-5,7.814530858675056,0.10224495985591844
11.522162,54.728946,train,0.002774364400405684,91.5355374264191,0.8306279562197029
-126.94016,54.76161,train,1.2487027884273974E-4,13.99794840838159,0.1808177046003519
-127.108,54.774,train,2.2389268784719416E-4,23.238179450199887,0.2835488110318629
9.924774,54.785641,train,9.76912826230568E-4,57.39654017630839,0.6332778330980371
11.449621,54.825066,train,0.0021606977856664126,84.55696585429725,0.7925053652561604
10.69321,54.86916,train,0.003377984091118937,96.97679505447532,0.8565519085260984
12.159358,54.932838,train,0.001245916063163914,63.34891636699002,0.6877311826354262
9.520368,54.932904,train,0.0020348742698743684,80.36004754482346,0.7824662207560883
10.597436,55.010305,train,0.002010463565636909,79.3439391257374,0.7804049699750523
12.088036,55.020544,train,0.002087615441809708,82.01125732063286,0.7867902132294285
8.957848,55.022433,train,0.00215719442951759,84.34130506075567,0.7922383981469098
9.277168,55.026557,train,0.0017523771198446343,73.6523383915415,0.7559562137316672
15.12384,55.11088,train,0.0013095793870239606,64.61266116422466,0.6983322153459007
11.950539,55.124027,train,0.0017270423924357612,72.9474285086031,0.7532595571498798
12.10368,55.20528,train,0.0016081095493673567,71.10537271970998,0.7397600661653015
11.95231,55.220855,train,0.0016720973034408402,71.94776348345357,0.7472013333507891
11.77348,55.22138,train,0.002266723500774143,85.00209488240941,0.800272438390085
11.486142,55.223914,train,0.0020579247440663077,80.76944233602667,0.7843774032282709
12.20956,55.25408,train,0.0014883319409283266,68.953074597311,0.724584708365878
10.05887,55.28564,train,0.0020359361755070836,80.56210101186929,0.7825550106110881
10.158262,55.335343,train,0.0019005876450314285,76.7817817471694,0.7706218261754542
10.384142,55.371984,train,0.0037204054444066334,98.74980491845506,0.8680120798913602
11.248731,55.412052,train,0.0011497195060492596,61.04008551400837,0.6702200725535147
9.59689,55.426206,train,0.0029724453126716574,93.82811236268448,0.8401101033566873
9.88894,55.42855,train,0.003318255208919671,96.6377003996772,0.8543459206212004
11.562939,55.447255,train,0.0024699200084314556,87.6504246929953,0.8136416101106679
10.607975,55.466152,train,0.003127030231583599,95.66197201317324,0.8468033780072515
11.192837,55.502526,train,0.002068138596042655,81.3873505025615,0.7852135682329976
8.414743,55.509397,train,0.003071502807618165,95.03941820761537,0.8444646094197892
9.782048,55.526928,train,0.002506714053392513,88.14985044579261,0.815873354431038
11.660694,55.531869,train,0.0014669263592032393,68.31736302196806,0.7216843340548745
8.319924,55.555195,train,0.0025813672938889785,90.18360660489043,0.8202410969366565
11.912257,55.570573,train,0.0014947718456688702,69.08224689596936,0.7254454986846758
12.644512,55.583957,train,0.002416379974054813,86.42901902129465,0.8102957642003481
12.376322,55.608026,train,0.0024599832559010024,87.4035134715718,0.8130295872802262
12.062742,55.613074,train,0.003379102671726381,97.31347808210805,0.8565925842211585
9.361498,55.658622,train,0.0018581384312425296,75.54482663850008,0.7666047029379495
9.831603,55.677132,train,0.002425015496350111,86.9133521853483,0.8108435214961739
12.548769,55.694281,train,0.004760707713233485,99.99999874314496,0.8937906008225928
8.252344,55.695925,train,0.0038945264337422116,99.52390026968965,0.8731646844994417
36.7219,55.6997,train,1.9012052844350304E-4,20.267196960205027,0.251536473109652
11.65587,55.702514,train,0.0023334674612006463,85.46739587393257,0.8048704941174811
13.29042,55.70577,train,0.0015821164037462727,70.79526049950613,0.7366106334812795
8.957622,55.734208,train,0.0028296859738749453,92.37486264031664,0.83338754911201
12.314122,55.740726,train,0.002405087613102796,85.94625978184422,0.8095746769889036
9.520384,55.7445,train,0.002182959616809514,84.77539436918617,0.794185887322951
9.989885,55.74583,train,0.002003584982239527,78.94271971849332,0.7798170658853577
11.986889,55.749726,train,0.001653474135147617,71.59673047748849,0.745079878584001
12.480458,55.825686,train,0.0024368635415934563,87.15747192578797,0.8115899244691025
-97.81,55.85,train,2.657536119711094E-5,3.300765981088958,0.044868707815465085
11.58478,55.8512,train,6.368908769586551E-4,46.72936274061749,0.5295917840771983
12.400432,55.873755,train,0.0030078347770936165,94.42809051452119,0.8416935193193743
12.327782,55.927282,train,0.0019003334393958742,76.5959586360337,0.770598181386916
8.965909,55.964326,train,0.0019832523207636453,78.34387467360685,0.7780607064554969
9.530939,56.007301,train,0.002115404693572174,83.27491249052935,0.789000087558603
12.32261,56.056829,train,8.372530805635862E-4,54.034091469648615,0.5967721719581641
10.074985,56.061691,train,0.0026528806994578023,90.71220442435153,0.8242351264369066
8.726276,56.106447,train,0.0020819953513347427,81.80257883486408,0.7863376494866484
14.24785,56.1098,train,0.001581373659882351,70.78639916536669,0.736519519070589
69.471633,56.119537,train,2.694979228250698E-4,27.3066993584912,0.32266922371591794
9.37432,56.14443,train,0.0019376879761668147,77.55462102179963,0.7740211997033981
8.962952,56.190149,train,0.002028747371753305,79.79193804633164,0.7819525086848206
9.284212,56.192942,train,0.0012532920179305696,63.888658279280996,0.6889974114137211
10.7198,56.2242,train,0.001997555671850604,78.81161109059225,0.7792991531277357
8.627479,56.234938,train,0.0019481045866399553,77.65506174986248,0.774957596228884
9.518174,56.240291,train,0.0014676821918580144,68.34183160227533,0.7217877865115224
9.69484,56.26854,train,0.0019784420385643973,77.94778493502523,0.7776410821657713
8.398362,56.279055,train,0.002921780795289296,93.23438031780508,0.8377873073108529
9.936494,56.282942,train,0.0014040298333452027,67.33550428757722,0.7127973570779688
10.08681,56.32681,train,0.002987272157181466,94.12729591858677,0.8407773339624471
9.442482,56.329337,train,0.002111809727505828,82.85119625314857,0.7887167896487893
10.89324,56.34936,train,0.001360572902467734,65.81224746265733,0.7063180883226462
10.65521,56.35576,train,0.0015676155750774187,70.62794018360864,0.7348203053409166
9.771146,56.364428,train,0.001757089219018832,73.82807962910422,0.7564512868307858
8.213701,56.400535,train,0.0035117329309748957,97.66472256985598,0.8612573051497817
10.028818,56.458844,train,0.0035249326069925553,98.0171490994914,0.8617049990649476
8.798464,56.47272,train,0.002383642107244854,85.7058014105455,0.8081900479187052
9.27726,56.499132,train,0.0018840632162517195,75.83421717220659,0.7690746080352655
9.626769,56.517154,train,0.0012466493289952651,63.40946389680947,0.6878575236182418
13.08171,56.54787,train,7.260468002120231E-4,50.26321650876393,0.562058789056686
10.166805,56.682511,train,0.0018679505730593358,75.64576867592437,0.7675457141279344
9.857604,56.685619,train,0.0011942450226331792,61.75990656306742,0.6785632227658409
10.033578,56.763541,train,0.0018965401752487792,76.02384980162532,0.7702447731596008
9.696877,56.82256,train,0.0011502320849052406,61.05395774590616,0.6703185826369538
10.232737,56.847385,train,0.001809231744030315,74.57975574243271,0.7617984542917761
9.452878,56.943694,train,0.0020057401511001504,79.14283752704547,0.780001603875195
10.121549,56.949058,train,0.0018989593169422675,76.40330396906488,0.7704702837485751
8.39976,56.95697,train,0.0016113369859868496,71.2663614361493,0.7401458665038685
9.945528,57.037815,train,0.003041882085029449,94.73225766711347,0.8431875629823322
14.71978,57.06366,train,2.2555298767335557E-4,23.49119042376331,0.28505212199409385
10.098095,57.083024,train,0.002521029549773188,88.40187411477724,0.8167272842529423
10.203969,57.129365,train,0.0020707802299070777,81.59446982718063,0.7854287731865154
10.11347,57.35617,train,0.0031470905295933695,95.97667863144387,0.8476310994691202
14.70079,58.19972,train,7.093224026554013E-4,49.36191290389562,0.556314412089771
13.32037,59.50215,train,2.2788173742693642E-4,23.869466910902652,0.28715007918375507
16.10292,59.57096,train,3.1371567324213744E-4,31.007535077097142,0.3567253466991928
17.65402,59.81665,train,7.132012736396579E-4,49.63464312794589,0.5576600806436075
17.69115,60.01288,train,5.20641172439327E-4,42.364066057923914,0.4792540105376936
30.229241,60.025463,train,6.875743960804839E-4,48.58382645914284,0.548615258842146
-140.561,61.989,train,2.7322072830811454E-5,3.3711009922554838,0.04607134104807083
25.716982,62.249818,train,2.11636506030627E-4,22.011373567768686,0.2722528382898241
-140.874,62.387,train,1.089392901826871E-5,1.396386141519218,0.018893055642134386
-140.907,62.509,train,8.952696594846728E-6,1.1359654499612335,0.01557887540274802
17.771,62.64,train,3.579257988414356E-4,33.37964805701906,0.3875156857844502
14.628,63.235,train,1.2540125163471242E-4,14.041760027411941,0.18144706716475412
25.592,64.782,train,2.4347416973548625E-4,25.09176953200516,0.3008861087604549
23.483,66.451,train,3.017024067947006E-5,3.6852722219613163,0.05063084823677373
-115.089,67.82,train,5.1483952046019895E-5,6.132811478422019,0.08341531361296527
-140.172,69.162,train,4.2945577023515116E-7,0.025118749626975963,7.585604427346808E-4
