variable,x,y
bio8,-38.813105812072756,9.484417141365487E-5
bio8,-38.68946286010742,9.903378344517932E-5
bio8,-38.56581990814209,1.0358988955232462E-4
bio8,-38.44217695617676,1.0814599565946991E-4
bio8,-38.31853400421143,1.1309856538019845E-4
bio8,-38.19489105224609,1.1805113510092724E-4
bio8,-38.07124810028076,1.2343271857844228E-4
bio8,-37.94760514831543,1.2881430205595733E-4
bio8,-37.823962196350095,1.3465970073838222E-4
bio8,-37.700319244384765,1.405050994208068E-4
bio8,-37.576676292419435,1.468516951064201E-4
bio8,-37.4530333404541,1.5319829079203374E-4
bio8,-37.32939038848877,1.600865992799072E-4
bio8,-37.20574743652344,1.6697490776778067E-4
bio8,-37.08210448455811,1.744480284941117E-4
bio8,-36.95846153259277,1.819211492204431E-4
bio8,-36.83481858062744,1.900258386257292E-4
bio8,-36.71117562866211,1.9813052803101526E-4
bio8,-36.587532676696775,2.069164979161544E-4
bio8,-36.463889724731445,2.157024678012931E-4
bio8,-36.340246772766115,2.2522359629988386E-4
bio8,-36.216603820800785,2.3474472479847463E-4
bio8,-36.09296086883545,2.4505824077323293E-4
bio8,-35.96931791687012,2.553717567479907E-4
bio8,-35.84567496490479,2.6653964876572874E-4
bio8,-35.72203201293945,2.7770754078346724E-4
bio8,-35.59838906097412,2.8979556515764673E-4
bio8,-35.47474610900879,3.0188358953182616E-4
bio8,-35.351103157043454,3.1496294855060147E-4
bio8,-35.227460205078124,3.280423075693761E-4
bio8,-35.103817253112794,3.421884475187653E-4
bio8,-34.980174301147464,3.563345874681545E-4
bio8,-34.85653134918213,3.7162913174597676E-4
bio8,-34.7328883972168,3.869236760237982E-4
bio8,-34.60924544525147,4.034530214539695E-4
bio8,-34.48560249328613,4.1998236688414183E-4
bio8,-34.3619595413208,4.378399559982427E-4
bio8,-34.23831658935547,4.556975451123435E-4
bio8,-34.11467363739013,4.7498215294581366E-4
bio8,-33.9910306854248,4.942667607792828E-4
bio8,-33.86738773345947,5.150851116468402E-4
bio8,-33.743744781494144,5.359034625143977E-4
bio8,-33.62010182952881,5.583683030636171E-4
bio8,-33.49645887756348,5.808331436128356E-4
bio8,-33.37281592559815,6.050662237385036E-4
bio8,-33.24917297363281,6.292993038641726E-4
bio8,-33.12553002166748,6.554289949463055E-4
bio8,-33.00188706970215,6.815586860284383E-4
bio8,-32.87824411773682,7.097236099525609E-4
bio8,-32.75460116577148,7.37888533876685E-4
bio8,-32.63095821380615,7.682347066747752E-4
bio8,-32.50731526184082,7.985808794728655E-4
bio8,-32.383672309875486,8.312657556416534E-4
bio8,-32.260029357910156,8.639506318104395E-4
bio8,-32.136386405944826,8.991399622118471E-4
bio8,-32.01274345397949,9.343292926132562E-4
bio8,-31.88910050201416,9.722016707200964E-4
bio8,-31.76545755004883,0.0010100740488269365
bio8,-31.6418145980835,0.0010508175390896203
bio8,-31.518171646118162,0.001091561029352306
bio8,-31.394528694152832,0.0011353768443768785
bio8,-31.270885742187502,0.0011791926594014513
bio8,-31.147242790222165,0.0012262943253517746
bio8,-31.023599838256835,0.0012733959913020954
bio8,-30.899956886291505,0.0013240106129160255
bio8,-30.77631393432617,0.0013746252345299581
bio8,-30.65267098236084,0.0014289937431385623
bio8,-30.52902803039551,0.0014833622517471667
bio8,-30.40538507843018,0.0015417406026244846
bio8,-30.28174212646484,0.0016001189535018057
bio8,-30.15809917449951,0.0016627785635137116
bio8,-30.034456222534182,0.0017254381735256174
bio8,-29.910813270568845,0.001792666887740781
bio8,-29.787170318603515,0.001859895601955941
bio8,-29.663527366638185,0.0019319985227411961
bio8,-29.539884414672855,0.0020041014435264516
bio8,-29.416241462707518,0.002081401733266832
bio8,-29.292598510742188,0.0021587020230072083
bio8,-29.168955558776858,0.0022415418039599877
bio8,-29.04531260681152,0.0023243815849127714
bio8,-28.92166965484619,0.0024131228055921383
bio8,-28.79802670288086,0.0025018640262715053
bio8,-28.674383750915524,0.0025968895381083736
bio8,-28.550740798950194,0.002691915049945237
bio8,-28.427097846984864,0.0027936293110542463
bio8,-28.303454895019534,0.002895343572163256
bio8,-28.179811943054197,0.0030041740548767877
bio8,-28.056168991088867,0.003113004537590314
bio8,-27.932526039123537,0.003229402170109094
bio8,-27.8088830871582,0.00334579980262788
bio8,-27.68524013519287,0.003470240515162004
bio8,-27.56159718322754,0.003594681227696128
bio8,-27.437954231262204,0.0037276668066624588
bio8,-27.314311279296874,0.0038606523856287824
bio8,-27.190668327331544,0.004002711472276132
bio8,-27.067025375366214,0.004144770558923483
bio8,-26.943382423400877,0.004296459885517837
bio8,-26.819739471435547,0.004448149212112185
bio8,-26.696096519470217,0.004610054569639028
bio8,-26.57245356750488,0.004771959927165881
bio8,-26.44881061553955,0.004944697352766525
bio8,-26.32516766357422,0.005117434778367169
bio8,-26.20152471160889,0.005301653170317873
bio8,-26.077881759643553,0.005485871562268585
bio8,-25.954238807678223,0.005682247882941738
bio8,-25.830595855712893,0.00587862420361489
bio8,-25.706952903747556,0.006087873585056519
bio8,-25.583309951782226,0.006297122966498136
bio8,-25.459666999816896,0.006519993481924752
bio8,-25.33602404785156,0.0067428639973513785
bio8,-25.21238109588623,0.006980140009545721
bio8,-25.0887381439209,0.007217416021740064
bio8,-24.96509519195557,0.00746991832274943
bio8,-24.841452239990232,0.007722420623758807
bio8,-24.717809288024903,0.007991008524550125
bio8,-24.594166336059573,0.008259596425341442
bio8,-24.470523384094236,0.00854516808176414
bio8,-24.346880432128906,0.008830739738186821
bio8,-24.223237480163576,0.009134233632357784
bio8,-24.09959452819824,0.009437727526528761
bio8,-23.97595157623291,0.009760123246815055
bio8,-23.85230862426758,0.01008251896710135
bio8,-23.72866567230225,0.010424837630125687
bio8,-23.605022720336912,0.010767156293150037
bio8,-23.481379768371582,0.011130462965229525
bio8,-23.357736816406252,0.011493769637309015
bio8,-23.234093864440915,0.011879172333283358
bio8,-23.110450912475585,0.012264575029257685
bio8,-22.986807960510255,0.012673226580955089
bio8,-22.863165008544925,0.013081878132652491
bio8,-22.739522056579588,0.013514976657461385
bio8,-22.615879104614258,0.013948075182270259
bio8,-22.49223615264893,0.014406864217016835
bio8,-22.36859320068359,0.014865653251763433
bio8,-22.24495024871826,0.015351423079846428
bio8,-22.12130729675293,0.01583719290792942
bio8,-21.997664344787594,0.01635127925546841
bio8,-21.874021392822264,0.016865365603007377
bio8,-21.750378440856935,0.017409152025356887
bio8,-21.626735488891605,0.0179529384477064
bio8,-21.503092536926268,0.01852785492083059
bio8,-21.379449584960938,0.019102771393954755
bio8,-21.255806632995608,0.019710294308606522
bio8,-21.13216368103027,0.020317817223258317
bio8,-21.00852072906494,0.020959469804074614
bio8,-20.88487777709961,0.021601122384890915
bio8,-20.76123482513428,0.022278472327161566
bio8,-20.637591873168944,0.022955822269432248
bio8,-20.513948921203614,0.023670483881141992
bio8,-20.390305969238284,0.024385145492851736
bio8,-20.266663017272947,0.02513877607416363
bio8,-20.143020065307617,0.025892406655475497
bio8,-20.019377113342287,0.026686707022599853
bio8,-19.89573416137695,0.027481007389724255
bio8,-19.77209120941162,0.0283177183708176
bio8,-19.64844825744629,0.029154429351910947
bio8,-19.52480530548096,0.030035333405248804
bio8,-19.401162353515623,0.030916237458586692
bio8,-19.277519401550293,0.031843150360509755
bio8,-19.153876449584963,0.032770063262432814
bio8,-19.030233497619626,0.033744839928112946
bio8,-18.906590545654296,0.03471961659379304
bio8,-18.782947593688966,0.03574414078611878
bio8,-18.65930464172363,0.036768664978444575
bio8,-18.5356616897583,0.0378448567353189
bio8,-18.41201873779297,0.03892104849219322
bio8,-18.28837578582764,0.0400508292019367
bio8,-18.164732833862303,0.041180609911680224
bio8,-18.041089881896973,0.04236594517715275
bio8,-17.917446929931643,0.04355128044262528
bio8,-17.793803977966306,0.044794142385944744
bio8,-17.670161026000976,0.046037004329264164
bio8,-17.546518074035646,0.04733937559649348
bio8,-17.422875122070316,0.0486417468637228
bio8,-17.29923217010498,0.05000561405904595
bio8,-17.17558921813965,0.05136948125436902
bio8,-17.05194626617432,0.052796830981969786
bio8,-16.928303314208982,0.05422418070957065
bio8,-16.804660362243652,0.05571698783896863
bio8,-16.681017410278322,0.057209794968366624
bio8,-16.557374458312985,0.0587700207717717
bio8,-16.433731506347655,0.060330246575176716
bio8,-16.310088554382325,0.061959823966026305
bio8,-16.186445602416995,0.0635894013568759
bio8,-16.06280265045166,0.06529023526236419
bio8,-15.939159698486328,0.0669910691678524
bio8,-15.815516746520998,0.06876501739025112
bio8,-15.691873794555661,0.07053896561264991
bio8,-15.568230842590332,0.07238783622160554
bio8,-15.444587890625002,0.07423670683056116
bio8,-15.320944938659665,0.0761622462421656
bio8,-15.197301986694335,0.07808778565376998
bio8,-15.073659034729005,0.08009166195988655
bio8,-14.950016082763675,0.08209553826600313
bio8,-14.826373130798338,0.08417934207245711
bio8,-14.702730178833008,0.08626314587891101
bio8,-14.579087226867678,0.08842836320400234
bio8,-14.45544427490234,0.09059358052909375
bio8,-14.331801322937011,0.09284159615635872
bio8,-14.208158370971681,0.0950896117836237
bio8,-14.084515419006351,0.09742168225347989
bio8,-13.960872467041014,0.09975375272333623
bio8,-13.837229515075684,0.10217100232839585
bio8,-13.713586563110354,0.10458825193345547
bio8,-13.589943611145017,0.10709166135638959
bio8,-13.466300659179687,0.10959507077932358
bio8,-13.342657707214357,0.11218545455485576
bio8,-13.21901475524902,0.11477583833038807
bio8,-13.09537180328369,0.11745384037494659
bio8,-12.97172885131836,0.12013184241950511
bio8,-12.84808589935303,0.12289793267846098
bio8,-12.724442947387693,0.12566402293741702
bio8,-12.600799995422364,0.12851843778043978
bio8,-12.477157043457026,0.13137285262346268
bio8,-12.353514091491704,0.13431565277278404
bio8,-12.229871139526367,0.13725845292210578
bio8,-12.10622818756103,0.14028946198523065
bio8,-11.982585235595707,0.1433204710483551
bio8,-11.85894228363037,0.14643928669393064
bio8,-11.735299331665033,0.14955810233950614
bio8,-11.61165637969971,0.15276406928896882
bio8,-11.488013427734373,0.15597003623843192
bio8,-11.36437047576905,0.1592622585594652
bio8,-11.240727523803713,0.1625544808804989
bio8,-11.117084571838376,0.16593179851770423
bio8,-10.993441619873053,0.16930911615490912
bio8,-10.869798667907716,0.17277010381221772
bio8,-10.746155715942379,0.17623109146952629
bio8,-10.622512763977056,0.17977405712008454
bio8,-10.49886981201172,0.18331702277064324
bio8,-10.375226860046382,0.18693999499082586
bio8,-10.25158390808106,0.19056296721100807
bio8,-10.127940956115722,0.19426371417939664
bio8,-10.004298004150385,0.19796446114778518
bio8,-9.880655052185062,0.20174046270549276
bio8,-9.757012100219725,0.20551646426320075
bio8,-9.633369148254388,0.20936494432389757
bio8,-9.509726196289066,0.21321342438459395
bio8,-9.386083244323729,0.21713133081793784
bio8,-9.262440292358392,0.22104923725128173
bio8,-9.138797340393069,0.22503326311707478
bio8,-9.015154388427732,0.2290172889828682
bio8,-8.891511436462409,0.23306389749050122
bio8,-8.767868484497072,0.2371105059981346
bio8,-8.644225532531735,0.24121587276458759
bio8,-8.520582580566412,0.24532123953104018
bio8,-8.396939628601075,0.24948135167360305
bio8,-8.273296676635738,0.2536414638161659
bio8,-8.149653724670415,0.2578520983457563
bio8,-8.026010772705078,0.26206273287534715
bio8,-7.902367820739741,0.266319461911917
bio8,-7.778724868774418,0.27057619094848634
bio8,-7.655081916809081,0.2748744137585163
bio8,-7.531438964843744,0.2791726365685463
bio8,-7.407796012878421,0.28350760042667356
bio8,-7.284153060913084,0.2878425642848015
bio8,-7.160510108947747,0.29220937341451675
bio8,-7.036867156982424,0.2965761825442314
bio8,-6.913224205017087,0.3009698413312438
bio8,-6.7895812530517645,0.30536350011825564
bio8,-6.6659383010864275,0.309778905659914
bio8,-6.5422953491210905,0.31419431120157243
bio8,-6.418652397155768,0.3186263188719746
bio8,-6.295009445190431,0.3230583265423775
bio8,-6.171366493225094,0.32750174030661616
bio8,-6.047723541259771,0.3319451540708542
bio8,-5.924080589294434,0.3363947495818138
bio8,-5.800437637329097,0.34084434509277345
bio8,-5.676794685363774,0.34529490917921035
bio8,-5.553151733398437,0.34974547326564787
bio8,-5.4295087814331,0.3541918411850932
bio8,-5.305865829467777,0.358638209104538
bio8,-5.18222287750244,0.3630752503871918
bio8,-5.058579925537103,0.36751229166984556
bio8,-4.93493697357178,0.3719349622726437
bio8,-4.811294021606443,0.3763576328754425
bio8,-4.68765106964112,0.3807609826326367
bio8,-4.564008117675783,0.38516433238983155
bio8,-4.440365165710446,0.3895435169339183
bio8,-4.316722213745123,0.39392270147800446
bio8,-4.193079261779786,0.39827303886413573
bio8,-4.069436309814449,0.402623376250267
bio8,-3.9457933578491264,0.4069402933120725
bio8,-3.8221504058837894,0.41125721037387847
bio8,-3.6985074539184524,0.41553634107112913
bio8,-3.5748645019531295,0.4198154717683792
bio8,-3.4512215499877925,0.42405260652303695
bio8,-3.3275785980224555,0.4282897412776947
bio8,-3.2039356460571327,0.4324808642268178
