variable,x,y
bio9,-43.1836373046875,1.075974266906421E-8
bio9,-43.074704606628416,1.1742753019961002E-8
bio9,-42.96577190856934,1.2725763370857734E-8
bio9,-42.85683921051025,1.388325642504018E-8
bio9,-42.747906512451166,1.5040749479222626E-8
bio9,-42.63897381439209,1.6402741148668908E-8
bio9,-42.53004111633301,1.776473281811519E-8
bio9,-42.421108418273924,1.9366228365402803E-8
bio9,-42.31217572021484,2.0967723912690416E-8
bio9,-42.20324302215576,2.2849518077627805E-8
bio9,-42.09431032409668,2.4731312242565194E-8
bio9,-41.985377626037604,2.6940911551642652E-8
bio9,-41.87644492797851,2.91505108607204E-8
bio9,-41.76751222991943,3.174319347931664E-8
bio9,-41.658579531860354,3.433587609791289E-8
bio9,-41.54964683380127,3.7375916572823795E-8
bio9,-41.44071413574218,4.0415957047734706E-8
bio9,-41.331781437683105,4.397810372536171E-8
bio9,-41.22284873962403,4.7540250402988704E-8
bio9,-41.11391604156494,5.171108243828826E-8
bio9,-41.004983343505856,5.588191447358781E-8
bio9,-40.89605064544678,6.076207161864729E-8
bio9,-40.78711794738769,6.564222876370707E-8
bio9,-40.67818524932861,7.134831676580707E-8
bio9,-40.56925255126953,7.705440476790671E-8
bio9,-40.46031985321045,8.372148341262431E-8
bio9,-40.35138715515137,9.038856205734191E-8
bio9,-40.24245445709228,9.817296389158565E-8
bio9,-40.1335217590332,1.0595736572582837E-7
bio9,-40.02458906097412,1.1503989898464795E-7
bio9,-39.915656362915044,1.2412243224346753E-7
bio9,-39.80672366485596,1.347120601291607E-7
bio9,-39.69779096679687,1.4530168801485388E-7
bio9,-39.588858268737795,1.5763971621396383E-7
bio9,-39.47992557067871,1.6997774441307456E-7
bio9,-39.370992872619624,1.8434261992439405E-7
bio9,-39.262060174560546,1.9870749543571264E-7
bio9,-39.15312747650147,2.154205954063565E-7
bio9,-39.04419477844238,2.3213369537700146E-7
bio9,-38.935262080383296,2.5156433682838103E-7
bio9,-38.82632938232422,2.709949782797594E-7
bio9,-38.71739668426514,2.935692844374664E-7
bio9,-38.608463986206054,3.161435905951748E-7
bio9,-38.49953128814697,3.423514257860924E-7
bio9,-38.39059859008789,3.6855926097700833E-7
bio9,-38.28166589202881,3.9896370740421976E-7
bio9,-38.17273319396973,4.293681538314331E-7
bio9,-38.06380049591064,4.6461594180868923E-7
bio9,-37.95486779785156,4.998637297859431E-7
bio9,-37.845935099792484,5.406970691623756E-7
bio9,-37.7370024017334,5.815304085388106E-7
bio9,-37.62806970367431,6.288004499310788E-7
bio9,-37.519137005615235,6.76070491323344E-7
bio9,-37.41020430755615,7.307525049071746E-7
bio9,-37.30127160949707,7.854345184910017E-7
bio9,-37.192338911437986,8.486463325851919E-7
bio9,-37.08340621337891,9.118581466793785E-7
bio9,-36.97447351531982,9.848750391228122E-7
bio9,-36.86554081726074,1.057891931566246E-6
bio9,-36.75660811920166,1.1421752695639497E-6
bio9,-36.64767542114258,1.2264586075616535E-6
bio9,-36.5387427230835,1.3236763969359736E-6
bio9,-36.42981002502441,1.4208941863103064E-6
bio9,-36.32087732696533,1.5329501280803016E-6
bio9,-36.21194462890625,1.6450060698502966E-6
bio9,-36.10301193084717,1.7740711875546821E-6
bio9,-35.99407923278808,1.9031363052590677E-6
bio9,-35.885146534729,2.0516844287499223E-6
bio9,-35.776213836669925,2.200232552240777E-6
bio9,-35.66728113861084,2.3710801684728723E-6
bio9,-35.558348440551754,2.541927784704967E-6
bio9,-35.449415742492675,2.738279243885694E-6
bio9,-35.34048304443359,2.934630703066432E-6
bio9,-35.23155034637451,3.1601324934626897E-6
bio9,-35.122617648315426,3.3856342838589628E-6
bio9,-35.01368495025635,3.6444156393145024E-6
bio9,-34.90475225219727,3.903196994770042E-6
bio9,-34.79581955413818,4.199956455863705E-6
bio9,-34.6868868560791,4.496715916957328E-6
bio9,-34.57795415802002,4.83677732461274E-6
bio9,-34.46902145996094,5.176838732268152E-6
bio9,-34.36008876190186,5.5662339462969616E-6
bio9,-34.25115606384277,5.955629160325771E-6
bio9,-34.14222336578369,6.401186641369336E-6
bio9,-34.03329066772461,6.846744122412929E-6
bio9,-33.92435796966553,7.3561881038130954E-6
bio9,-33.81542527160644,7.865632085213292E-6
bio9,-33.706492573547365,8.44769209606964E-6
bio9,-33.59755987548828,9.029752106926026E-6
bio9,-33.488627177429194,9.694286580952414E-6
bio9,-33.379694479370116,1.0358821054978761E-5
bio9,-33.27076178131104,1.1116952680367808E-5
bio9,-33.16182908325195,1.18750843057569E-5
bio9,-33.05289638519287,1.2739369458358878E-5
bio9,-32.94396368713379,1.3603654610960803E-5
bio9,-32.83503098907471,1.4588188105335543E-5
bio9,-32.726098291015624,1.557272159971035E-5
bio9,-32.61716559295654,1.6693414852397874E-5
bio9,-32.50823289489746,1.7814108105085324E-5
bio9,-32.39930019683838,1.908883782562039E-5
bio9,-32.2903674987793,2.0363567546155537E-5
bio9,-32.18143480072021,2.1812419822708807E-5
bio9,-32.07250210266113,2.3261272099261986E-5
bio9,-31.96356940460205,2.4906793373702386E-5
bio9,-31.85463670654297,2.6552314648142782E-5
bio9,-31.745704008483887,2.8419795398804126E-5
bio9,-31.636771310424805,3.028727614946547E-5
bio9,-31.52783861236572,3.2405077172370544E-5
bio9,-31.418905914306638,3.452287819527555E-5
bio9,-31.309973216247556,3.6922695653629526E-5
bio9,-31.201040518188478,3.9322513111983425E-5
bio9,-31.092107820129396,4.203986377433458E-5
bio9,-30.983175122070307,4.47572144366859E-5
bio9,-30.87424242401123,4.783177778335812E-5
bio9,-30.76530972595215,5.090634113003034E-5
bio9,-30.656377027893065,5.438245957520859E-5
bio9,-30.547444329833986,5.785857802038663E-5
bio9,-30.4385116317749,6.178563030516671E-5
bio9,-30.329578933715815,6.571268258994677E-5
bio9,-30.220646235656744,7.014581206021802E-5
bio9,-30.11171353759766,7.457894153048983E-5
bio9,-30.002780839538573,7.957952966535246E-5
bio9,-29.893848141479495,8.45801178002148E-5
bio9,-29.78491544342041,9.021646455948957E-5
bio9,-29.67598274536133,9.585281131876399E-5
bio9,-29.567050047302246,1.0220091598966974E-4
bio9,-29.45811734924316,1.0854902066057548E-4
bio9,-29.349184651184082,1.156931137302306E-4
bio9,-29.240251953124996,1.2283720679988618E-4
bio9,-29.131319255065918,1.3087093775538934E-4
bio9,-29.022386557006833,1.3890466871089303E-4
bio9,-28.913453858947754,1.479318087149295E-4
bio9,-28.804521160888676,1.5695894871896597E-4
bio9,-28.69558846282959,1.6709443880245123E-4
bio9,-28.586655764770512,1.772299288859358E-4
bio9,-28.477723066711427,1.886010670204996E-4
bio9,-28.36879036865234,1.9997220515506343E-4
bio9,-28.259857670593263,2.1271942168823405E-4
bio9,-28.150924972534177,2.2546663822140545E-4
bio9,-28.0419922744751,2.3974534633452955E-4
bio9,-27.933059576416014,2.5402405444765466E-4
bio9,-27.824126878356928,2.7000564987247395E-4
bio9,-27.71519418029785,2.8598724529729227E-4
bio9,-27.60626148223877,3.038606606423855E-4
bio9,-27.497328784179693,3.2173407598747874E-4
bio9,-27.388396086120608,3.4170759936387186E-4
bio9,-27.279463388061522,3.61681122740265E-4
bio9,-27.170530690002444,3.8398333781515173E-4
bio9,-27.06159799194336,4.0628555289004E-4
bio9,-26.95266529388428,4.3116826418554334E-4
bio9,-26.843732595825195,4.560509754810482E-4
bio9,-26.73479989776611,4.8379050058429217E-4
bio9,-26.62586719970703,5.115300256875344E-4
bio9,-26.516934501647945,5.424297480203687E-4
bio9,-26.408001803588867,5.733294703532011E-4
bio9,-26.29906910552979,6.07720982225145E-4
bio9,-26.190136407470703,6.421124940970913E-4
bio9,-26.081203709411625,6.803596115787502E-4
bio9,-25.97227101135254,7.186067290604114E-4
bio9,-25.86333831329346,7.611070454004209E-4
bio9,-25.754405615234376,8.036073617404327E-4
bio9,-25.64547291717529,8.50795145379381E-4
bio9,-25.536540219116212,8.979829290183261E-4
bio9,-25.427607521057126,9.503325360128674E-4
bio9,-25.318674822998048,0.0010026821430074051
bio9,-25.209742124938963,0.001060709191369824
bio9,-25.100809426879877,0.0011187362397322431
bio9,-24.9918767288208,0.001183003511687275
bio9,-24.88294403076172,0.0012472707836423068
bio9,-24.774011332702642,0.0013183899049181468
bio9,-24.665078634643557,0.0013895090261939913
bio9,-24.55614593658447,0.0014681443281006092
bio9,-24.447213238525393,0.0015467796300072223
bio9,-24.338280540466307,0.001633652782766151
bio9,-24.22934784240723,0.0017205259355250746
bio9,-24.120415144348144,0.0018164166336646303
bio9,-24.011482446289058,0.0019123073318041861
bio9,-23.90254974822998,0.002018061903072517
bio9,-23.793617050170894,0.0021238164743408562
bio9,-23.684684352111816,0.0022403490787837655
bio9,-23.575751654052738,0.002356881683226675
bio9,-23.466818955993652,0.00248518048319966
bio9,-23.357886257934574,0.0026134792831726374
bio9,-23.24895355987549,0.002754606463713576
bio9,-23.14002086181641,0.002895733644254506
bio9,-23.031088163757325,0.0030508364317938684
bio9,-22.92215546569824,0.0032059392193332314
bio9,-22.81322276763916,0.003376250294968481
bio9,-22.704290069580075,0.00354656137060374
bio9,-22.595357371520997,0.003733404475497075
bio9,-22.48642467346191,0.003920247580390423
bio9,-22.377491975402826,0.004125044395914315
bio9,-22.268559277343755,0.004329841211438179
bio9,-22.15962657928467,0.004554108320735403
bio9,-22.05069388122559,0.004778375430032611
bio9,-21.941761183166506,0.005023740150500089
bio9,-21.83282848510742,0.005269104870967567
bio9,-21.723895787048342,0.005537302570883177
bio9,-21.614963088989256,0.0058055002707988025
bio9,-21.506030390930178,0.006098380417097351
bio9,-21.397097692871093,0.006391260563395918
bio9,-21.288164994812007,0.0067107944632880485
bio9,-21.17923229675293,0.00703032836318016
bio9,-21.070299598693843,0.007378601096570514
bio9,-20.961366900634772,0.007726873829960823
bio9,-20.852434202575687,0.00810610488988459
bio9,-20.7435015045166,0.008485335949808359
bio9,-20.634568806457523,0.00889787168707697
bio9,-20.525636108398437,0.009310407424345612
bio9,-20.41670341033936,0.009758730744943007
bio9,-20.307770712280274,0.010207054065540433
bio9,-20.198838014221188,0.010693770041689293
bio9,-20.08990531616211,0.01118048601783812
bio9,-19.980972618103024,0.011708347476087528
bio9,-19.872039920043946,0.012236208934336901
bio9,-19.76310722198486,0.01280810204334557
bio9,-19.654174523925775,0.01337999515235424
bio9,-19.545241825866704,0.01399894207715984
bio9,-19.43630912780762,0.014617889001965523
bio9,-19.32737642974854,0.01528705386444924
bio9,-19.218443731689455,0.015956218726933
bio9,-19.10951103363037,0.01667888113297525
bio9,-19.00057833557129,0.01740154353901744
bio9,-18.891645637512205,0.018181130103766947
bio9,-18.782712939453127,0.018960716668516397
bio9,-18.67378024139404,0.0198007729370147
bio9,-18.564847543334956,0.020640829205513002
bio9,-18.455914845275878,0.02154501969926056
bio9,-18.346982147216792,0.022449210193008183
bio9,-18.23804944915772,0.023421318456530508
bio9,-18.129116751098636,0.024393426720052958
bio9,-18.02018405303955,0.025437311222776805
bio9,-17.91125135498047,0.026481195725500582
bio9,-17.802318656921386,0.027600829768925937
bio9,-17.693385958862308,0.028720463812351226
bio9,-17.584453260803222,0.029919887147843837
bio9,-17.475520562744137,0.031119310483336448
bio9,-17.36658786468506,0.03240262363106008
bio9,-17.257655166625973,0.0336859367787838
bio9,-17.148722468566895,0.035057295486330936
bio9,-17.03978977050781,0.036428654193878175
bio9,-16.93085707244873,0.03789219837635756
bio9,-16.821924374389653,0.039355742558836934
bio9,-16.712991676330567,0.04091564994305378
bio9,-16.60405897827149,0.042475557327270506
bio9,-16.495126280212403,0.04413596959784627
bio9,-16.386193582153318,0.04579638186842203
bio9,-16.27726088409424,0.04756140494719142
bio9,-16.168328186035154,0.04932642802596092
bio9,-16.059395487976076,0.05120004322379822
bio9,-15.95046278991699,0.053073658421635625
bio9,-15.841530091857905,0.055059782974422045
bio9,-15.732597393798827,0.057045907527208325
bio9,-15.623664695739741,0.059148301742971074
bio9,-15.51473199768067,0.06125069595873356
bio9,-15.405799299621584,0.06347295362502337
bio9,-15.296866601562499,0.06569521129131317
bio9,-15.18793390350342,0.0680406864732503
bio9,-15.079001205444335,0.0703861616551876
bio9,-14.970068507385257,0.07285799831151954
bio9,-14.861135809326171,0.07532983496785164
bio9,-14.752203111267086,0.07793085314333449
bio9,-14.643270413208008,0.08053187131881714
bio9,-14.534337715148922,0.08326460979878912
bio9,-14.425405017089844,0.0859973482787609
bio9,-14.316472319030758,0.08886394202709208
bio9,-14.20753962097168,0.09173053577542305
bio9,-14.098606922912602,0.09473275803029527
bio9,-13.989674224853516,0.0977349802851677
bio9,-13.880741526794438,0.10087417177855958
bio9,-13.771808828735352,0.10401336327195168
bio9,-13.662876130676267,0.10729036182165157
bio9,-13.553943432617189,0.11056736037135124
bio9,-13.445010734558103,0.11398255974054346
bio9,-13.336078036499025,0.11739775910973549
bio9,-13.22714533843994,0.12095097154378891
bio9,-13.118212640380854,0.12450418397784233
bio9,-13.009279942321776,0.12819470874965191
bio9,-12.900347244262697,0.13188523352146148
bio9,-12.791414546203619,0.13571180701255786
bio9,-12.682481848144533,0.13953838050365447
bio9,-12.573549150085448,0.14349909685552137
bio9,-12.46461645202637,0.14745981320738794
bio9,-12.355683753967284,0.15155223347246663
bio9,-12.246751055908206,0.15564465373754502
bio9,-12.13781835784912,0.1598656579852104
bio9,-12.028885659790035,0.16408666223287582
bio9,-11.919952961730957,0.16843260601162893
bio9,-11.811020263671871,0.17277854979038237
bio9,-11.702087565612793,0.17724509984254838
bio9,-11.593154867553714,0.18171164989471436
bio9,-11.484222169494629,0.1862939506769182
bio9,-11.37528947143555,0.1908762514591217
bio9,-11.266356773376465,0.19556887298822423
bio9,-11.157424075317387,0.20026149451732636
bio9,-11.048491377258301,0.20505838692188263
bio9,-10.939558679199216,0.2098552793264389
bio9,-10.830625981140138,0.21474997699260695
bio9,-10.721693283081052,0.21964467465877532
bio9,-10.612760585021974,0.22463012635707838
bio9,-10.503827886962888,0.22961557805538177
bio9,-10.394895188903803,0.2346843905746941
bio9,-10.285962490844732,0.23975320309400558
bio9,-10.177029792785646,0.24489749073982256
bio9,-10.068097094726568,0.2500417783856392
bio9,-9.959164396667482,0.2552533783018589
bio9,-9.850231698608397,0.2604649782180786
bio9,-9.741299000549319,0.2657354354858397
bio9,-9.632366302490233,0.2710058927536011
bio9,-9.523433604431155,0.2763264417648314
bio9,-9.41450090637207,0.28164699077606203
bio9,-9.305568208312984,0.2870087787508966
bio9,-9.196635510253905,0.2923705667257309
bio9,-9.08770281219482,0.2977645352482797
bio9,-8.978770114135742,0.30315850377082826
bio9,-8.869837416076663,0.3085756048560141
bio9,-8.760904718017578,0.31399270594120027
bio9,-8.6519720199585,0.3194238111376761
bio9,-8.543039321899414,0.3248549163341522
bio9,-8.434106623840336,0.3302910059690475
bio9,-8.32517392578125,0.33572709560394287
bio9,-8.216241227722165,0.3411592647433282
bio9,-8.107308529663086,0.3465914338827133
bio9,-7.998375831604001,0.35201086699962625
bio9,-7.889443133544923,0.357430300116539
bio9,-7.780510435485837,0.36282842606306076
bio9,-7.671577737426752,0.36822655200958254
bio9,-7.5626450393676805,0.3735950872302051
bio9,-7.453712341308595,0.37896362245082854
bio9,-7.344779643249517,0.3842945054173469
bio9,-7.235846945190431,0.38962538838386535
bio9,-7.126914247131346,0.39491092562675484
bio9,-7.0179815490722675,0.40019646286964417
bio9,-6.909048851013182,0.4054293021559716
bio9,-6.800116152954104,0.4106621414422989
bio9,-6.691183454895018,0.4158353164792061
bio9,-6.582250756835933,0.4210084915161133
bio9,-6.473318058776854,0.4261154428124427
bio9,-6.364385360717769,0.4312223941087723
bio9,-6.255452662658698,0.4362569630146023
bio9,-6.146519964599612,0.441291531920433
bio9,-6.037587266540527,0.4462480202317239
bio9,-5.9286545684814485,0.4512045085430145
bio9,-5.819721870422363,0.4560776293277741
bio9,-5.710789172363285,0.46095075011253356
bio9,-5.601856474304199,0.4657356649637222
bio9,-5.492923776245114,0.4705205798149109
bio9,-5.383991078186035,0.4752128854393958
bio9,-5.27505838012695,0.4799051910638809
bio9,-5.166125682067872,0.48450091630220404
bio9,-5.057192984008786,0.48909664154052734
bio9,-4.948260285949701,0.49359223097562815
bio9,-4.8393275878906294,0.49808782041072847
bio9,-4.730394889831544,0.5024801596999169
bio9,-4.621462191772466,0.5068724989891052
bio9,-4.51252949371338,0.5111588478088379
bio9,-4.403596795654295,0.5154451966285706
bio9,-4.294664097595216,0.5196231871843338
bio9,-4.185731399536131,0.523801177740097
bio9,-4.076798701477053,0.5278688311576842
bio9,-3.967866003417967,0.5319364845752717
bio9,-3.8589333053588817,0.5358921557664872
bio9,-3.7500006072998033,0.5398478269577026
bio9,-3.641067909240718,0.543690198659897
bio9,-3.5321352111816466,0.547532570362091
bio9,-3.423202513122561,0.5512606173753738
bio9,-3.3142698150634757,0.5549886643886566
bio9,-3.2053371170043974,0.5586016714572906
bio9,-3.096404418945312,0.5622146785259247
bio9,-2.9874717208862336,0.5657121509313583
bio9,-2.878539022827148,0.569209623336792
bio9,-2.7696063247680627,0.5725913286209108
bio9,-2.6606736267089843,0.5759730339050293
bio9,-2.551740928649899,0.5792389869689942
bio9,-2.4428082305908205,0.5825049400329589
bio9,-2.333875532531735,0.5856552839279175
bio9,-2.2249428344726567,0.5888056278228759
bio9,-2.1160101364135784,0.5918407380580901
bio9,-2.007077438354493,0.5948758482933044
bio9,-1.8981447402954146,0.5977962255477904
bio9,-1.7892120422363291,0.6007166028022766
bio9,-1.6802793441772437,0.6035228937864304
bio9,-1.5713466461181653,0.6063291847705841
bio9,-1.4624139480590799,0.6090221583843232
bio9,-1.3534812500000015,0.6117151319980622
bio9,-1.244548551940916,0.6142956525087356
bio9,-1.1356158538818306,0.6168761730194092
bio9,-1.0266831558227523,0.6193451851606369
bio9,-0.9177504577636739,0.6218141973018646
bio9,-0.8088177597045956,0.6241727143526077
bio9,-0.6998850616455101,0.6265312314033509
bio9,-0.5909523635864247,0.6287803351879121
bio9,-0.4820196655273463,0.6310294389724731
bio9,-0.37308696746826087,0.6331702202558518
bio9,-0.2641542694091825,0.6353110015392304
bio9,-0.15522157135009707,0.6373446196317673
bio9,-0.04628887329101161,0.6393782377243042
bio9,0.06264382476806674,0.6413058370351791
bio9,0.1715765228271522,0.6432334363460541
bio9,0.28050922088623054,0.6450561583042145
bio9,0.389441918945316,0.6468788802623748
bio9,0.49837461700439434,0.6485979050397873
bio9,0.6073073150634727,0.6503169298171997
bio9,0.7162400131225581,0.651933366060257
bio9,0.8251727111816365,0.6535498023033142
bio9,0.9341054092407219,0.6550647556781769
bio9,1.0430381072998145,0.6565797090530395
bio9,1.1519708053588786,0.6579942941665649
bio9,1.2609035034179712,0.6594088792800903
bio9,1.3698362014770495,0.6607241153717041
bio9,1.478768899536128,0.6620393514633178
bio9,1.5877015975952204,0.6632562458515168
bio9,1.6966342956542988,0.6644731402397156
