variable,x,y
bio14,-35.5,2.4750767352088587E-5
bio14,-35.074,2.7774766158472652E-5
bio14,-34.648,3.0798764964856676E-5
bio14,-34.222,3.452301098150201E-5
bio14,-33.796,3.824725699814735E-5
bio14,-33.37,4.282422733012939E-5
bio14,-32.944,4.740119766211137E-5
bio14,-32.518,5.301417240843875E-5
bio14,-32.092,5.8627147154766135E-5
bio14,-31.666,6.549596073455178E-5
bio14,-31.240000000000002,7.236477431433741E-5
bio14,-30.814,8.075248661043588E-5
bio14,-30.387999999999998,8.914019890653435E-5
bio14,-29.962,9.936079441104084E-5
bio14,-29.536,1.0958138991554734E-4
bio14,-29.11,1.22008611651836E-4
bio14,-28.684,1.344358333881246E-4
bio14,-28.258,1.49513608084817E-4
bio14,-27.832,1.645913827815093E-4
bio14,-27.406,1.828455926442985E-4
bio14,-26.98,2.0109980250708758E-4
bio14,-26.554000000000002,2.2315165842883285E-4
bio14,-26.128,2.452035143505782E-4
bio14,-25.701999999999998,2.717853079957423E-4
bio14,-25.276,2.983671016409062E-4
bio14,-24.85,3.303393263195175E-4
bio14,-24.424,3.6231155099812894E-4
bio14,-23.997999999999998,4.0068315356620596E-4
bio14,-23.572,4.390547561342828E-4
bio14,-23.146,4.8500537959625937E-4
bio14,-22.72,5.309560030582361E-4
bio14,-22.294,5.858607539266814E-4
bio14,-21.868000000000002,6.407655047951267E-4
bio14,-21.442,7.062235570629127E-4
bio14,-21.016,7.716816093306988E-4
bio14,-20.59,8.495472604408861E-4
bio14,-20.164,9.274129115510732E-4
bio14,-19.738,0.0010198293835856022
bio14,-19.312,0.001112245855620131
bio14,-18.886,0.0012216845585498962
bio14,-18.46,0.0013311232614796609
bio14,-18.034,0.0014604235300794248
bio14,-17.608,0.0015897237986791878
bio14,-17.182,0.001742139566340484
bio14,-16.756,0.0018945553340017796
bio14,-16.33,0.0020738028746563946
bio14,-15.904,0.0022530504153110086
bio14,-15.478000000000002,0.0024633598513901225
bio14,-15.052,0.002673669287469238
bio14,-14.626000000000001,0.002919840055983513
bio14,-14.2,0.003166010824497789
bio14,-13.774000000000001,0.0034534687933046363
bio14,-13.347999999999999,0.003740926762111485
bio14,-12.922,0.004075783700682222
bio14,-12.495999999999999,0.004410640639252961
bio14,-12.07,0.004799755604472011
bio14,-11.643999999999998,0.005188870569691062
bio14,-11.218,0.00563990903319791
bio14,-10.792000000000002,0.006090947496704757
bio14,-10.366,0.006612441048491747
bio14,-9.940000000000001,0.007133934600278735
bio14,-9.514,0.007735335966572167
bio14,-9.088000000000001,0.008336737332865597
bio14,-8.661999999999999,0.009028473729267718
bio14,-8.236,0.009720210125669837
bio14,-7.809999999999999,0.010513721499592068
bio14,-7.384,0.011307232873514294
bio14,-6.957999999999998,0.012215005769394341
bio14,-6.532,0.013122778665274382
bio14,-6.106000000000002,0.014158364897593853
bio14,-5.68,0.01519395112991333
bio14,-5.254000000000001,0.016371963545680043
bio14,-4.827999999999999,0.01754997596144676
bio14,-4.402000000000001,0.018886069953441616
bio14,-3.975999999999999,0.020222163945436477
bio14,-3.5500000000000007,0.021732984576374292
bio14,-3.1240000000000023,0.023243805207312108
bio14,-2.6980000000000004,0.024946908466517925
bio14,-2.2719999999999985,0.026650011725723743
bio14,-1.8459999999999965,0.028563749045133608
bio14,-1.4200000000000017,0.03047748636454344
